Insertions,Txt file time, csv file time
610,0.00016617774963378906,0.000591278076171875
611,0.0001633167266845703,0.0005846023559570312
612,0.00017762184143066406,0.0006666183471679688
613,0.0001971721649169922,0.0005505084991455078
614,0.0002155303955078125,0.0005486011505126953
615,0.00017023086547851562,0.0005681514739990234
616,0.00015997886657714844,0.0005567073822021484
617,0.00016927719116210938,0.0006124973297119141
618,0.0001609325408935547,0.0005519390106201172
619,0.0001838207244873047,0.0005919933319091797
620,0.00017499923706054688,0.0005538463592529297
621,0.000171661376953125,0.0005681514739990234
622,0.0001838207244873047,0.0005676746368408203
623,0.00018906593322753906,0.0005662441253662109
624,0.00017070770263671875,0.0005714893341064453
625,0.00017118453979492188,0.0006124973297119141
626,0.000171661376953125,0.0005495548248291016
627,0.00016260147094726562,0.0005483627319335938
628,0.0001723766326904297,0.0005602836608886719
629,0.0001888275146484375,0.000576019287109375
630,0.00017952919006347656,0.0005745887756347656
631,0.0001728534698486328,0.0005643367767333984
632,0.0001888275146484375,0.0006082057952880859
633,0.00020956993103027344,0.0006089210510253906
634,0.000213623046875,0.0006012916564941406
635,0.00017380714416503906,0.0005557537078857422
636,0.00017404556274414062,0.0005807876586914062
637,0.00017380714416503906,0.0005817413330078125
638,0.00016498565673828125,0.0005583763122558594
639,0.00017452239990234375,0.0005824565887451172
640,0.00016546249389648438,0.0006132125854492188
641,0.0001804828643798828,0.0005958080291748047
642,0.00017499923706054688,0.0005898475646972656
643,0.00018024444580078125,0.000606536865234375
644,0.00016641616821289062,0.0005908012390136719
645,0.00017905235290527344,0.0005667209625244141
646,0.0001666545867919922,0.0005905628204345703
647,0.00019073486328125,0.0006232261657714844
648,0.00018405914306640625,0.0006258487701416016
649,0.00018477439880371094,0.0006275177001953125
650,0.00017309188842773438,0.0005743503570556641
651,0.0001766681671142578,0.00060272216796875
652,0.00018405914306640625,0.0005819797515869141
653,0.0001838207244873047,0.0006415843963623047
654,0.000225067138671875,0.0007646083831787109
655,0.000225067138671875,0.000762939453125
656,0.000225067138671875,0.0007643699645996094
657,0.00025391578674316406,0.0008640289306640625
658,0.0002281665802001953,0.0007672309875488281
659,0.0002334117889404297,0.000766754150390625
660,0.00022673606872558594,0.0007691383361816406
661,0.00022673606872558594,0.0007698535919189453
662,0.00022721290588378906,0.0007255077362060547
663,0.0001876354217529297,0.0006337165832519531
664,0.00019502639770507812,0.0006363391876220703
665,0.0001976490020751953,0.0006089210510253906
666,0.00016760826110839844,0.0006008148193359375
667,0.0001857280731201172,0.0006020069122314453
668,0.00019812583923339844,0.0006186962127685547
669,0.00018072128295898438,0.0007596015930175781
670,0.00020265579223632812,0.0006926059722900391
671,0.0002014636993408203,0.0006814002990722656
672,0.00020241737365722656,0.0006821155548095703
673,0.0002009868621826172,0.0006840229034423828
674,0.0002033710479736328,0.0006961822509765625
675,0.0002276897430419922,0.0006897449493408203
676,0.0002090930938720703,0.0006277561187744141
677,0.0003418922424316406,0.0007331371307373047
678,0.0001881122589111328,0.0006809234619140625
679,0.00019431114196777344,0.0006058216094970703
680,0.00028324127197265625,0.0005972385406494141
681,0.00018405914306640625,0.0005991458892822266
682,0.00018334388732910156,0.0006008148193359375
683,0.00018310546875,0.0006098747253417969
684,0.000194549560546875,0.0006515979766845703
685,0.00019168853759765625,0.0006475448608398438
686,0.0001976490020751953,0.0006532669067382812
687,0.0001926422119140625,0.0006566047668457031
688,0.00019407272338867188,0.0006761550903320312
689,0.00019502639770507812,0.0006575584411621094
690,0.0002052783966064453,0.0006811618804931641
691,0.000194549560546875,0.0006592273712158203
692,0.00019359588623046875,0.0006606578826904297
693,0.00020170211791992188,0.0006618499755859375
694,0.00019431114196777344,0.0006604194641113281
695,0.00019431114196777344,0.0006616115570068359
696,0.000194549560546875,0.0006632804870605469
697,0.00022029876708984375,0.0006186962127685547
698,0.00018835067749023438,0.0006303787231445312
699,0.00017881393432617188,0.0006308555603027344
700,0.0001876354217529297,0.000667572021484375
701,0.00019598007202148438,0.0006473064422607422
702,0.00018906593322753906,0.0006706714630126953
703,0.00018906593322753906,0.0006344318389892578
704,0.00019073486328125,0.0006449222564697266
705,0.00019216537475585938,0.0006377696990966797
706,0.00019121170043945312,0.0006384849548339844
707,0.00018072128295898438,0.0006430149078369141
708,0.00019097328186035156,0.0006892681121826172
709,0.00019860267639160156,0.0006589889526367188
710,0.00021004676818847656,0.0006284713745117188
711,0.00018310546875,0.0006289482116699219
712,0.00019121170043945312,0.0006315708160400391
713,0.00019168853759765625,0.0006320476531982422
714,0.00020122528076171875,0.0006365776062011719
715,0.00019860267639160156,0.0006821155548095703
716,0.00019931793212890625,0.0006561279296875
717,0.00019216537475585938,0.0006577968597412109
718,0.000194549560546875,0.0006630420684814453
719,0.00019431114196777344,0.0006623268127441406
720,0.00019478797912597656,0.0006849765777587891
721,0.00020623207092285156,0.0006864070892333984
722,0.00019478797912597656,0.0006666183471679688
723,0.00019502639770507812,0.0006663799285888672
724,0.00019598007202148438,0.0006673336029052734
725,0.0002071857452392578,0.0006685256958007812
726,0.0001957416534423828,0.0006701946258544922
727,0.0001964569091796875,0.0006711483001708984
728,0.00019621849060058594,0.0006716251373291016
729,0.00022935867309570312,0.0006937980651855469
730,0.0002033710479736328,0.0006914138793945312
731,0.0002014636993408203,0.0006630420684814453
732,0.0002009868621826172,0.0006971359252929688
733,0.00020384788513183594,0.0006635189056396484
734,0.00021028518676757812,0.0006728172302246094
735,0.0002009868621826172,0.0006573200225830078
736,0.00019168853759765625,0.0006453990936279297
737,0.00020122528076171875,0.0006575584411621094
738,0.00019216537475585938,0.0007033348083496094
739,0.00020551681518554688,0.0006916522979736328
740,0.0001990795135498047,0.0006830692291259766
741,0.00020551681518554688,0.0006835460662841797
742,0.00019979476928710938,0.0006847381591796875
743,0.00020074844360351562,0.0006842613220214844
744,0.00020003318786621094,0.0006854534149169922
745,0.0002014636993408203,0.0006868839263916016
746,0.00020074844360351562,0.0007009506225585938
747,0.00020933151245117188,0.0007240772247314453
748,0.000213623046875,0.0007040500640869141
749,0.0001995563507080078,0.0007159709930419922
750,0.000202178955078125,0.0006744861602783203
751,0.00020003318786621094,0.0006756782531738281
752,0.0002167224884033203,0.0007569789886474609
753,0.00019812583923339844,0.0006899833679199219
754,0.00022459030151367188,0.0007205009460449219
755,0.0001938343048095703,0.0007009506225585938
756,0.00019812583923339844,0.0006985664367675781
757,0.0001995563507080078,0.0007419586181640625
758,0.00022101402282714844,0.0007443428039550781
759,0.00020456314086914062,0.0006847381591796875
760,0.00020432472229003906,0.0006844997406005859
761,0.0001995563507080078,0.0006768703460693359
762,0.00021386146545410156,0.0007824897766113281
763,0.00020956993103027344,0.0006899833679199219
764,0.00021219253540039062,0.0006787776947021484
765,0.00019884109497070312,0.0007927417755126953
766,0.00020503997802734375,0.0006952285766601562
767,0.00028014183044433594,0.0007963180541992188
768,0.00022745132446289062,0.0007903575897216797
769,0.00023245811462402344,0.00079345703125
770,0.00022673606872558594,0.000797271728515625
771,0.00022840499877929688,0.0008084774017333984
772,0.00022840499877929688,0.0007951259613037109
773,0.0002276897430419922,0.0007956027984619141
774,0.0002281665802001953,0.0007987022399902344
775,0.00022935867309570312,0.0007469654083251953
776,0.00020813941955566406,0.0007557868957519531
777,0.00023746490478515625,0.0007097721099853516
778,0.00019741058349609375,0.0007603168487548828
779,0.00021839141845703125,0.0007472038269042969
780,0.0002224445343017578,0.0007464885711669922
781,0.0002262592315673828,0.0007562637329101562
782,0.00023126602172851562,0.0007050037384033203
783,0.00022125244140625,0.0007596015930175781
784,0.0002243518829345703,0.0007405281066894531
785,0.00022530555725097656,0.0007736682891845703
786,0.0002377033233642578,0.0007760524749755859
787,0.0005865097045898438,0.0023245811462402344
788,0.0002636909484863281,0.0007543563842773438
789,0.00022149085998535156,0.0007228851318359375
790,0.0002238750457763672,0.0007278919219970703
791,0.00027680397033691406,0.0007333755493164062
792,0.0002269744873046875,0.0007867813110351562
793,0.000217437744140625,0.0007345676422119141
794,0.0002651214599609375,0.0007879734039306641
795,0.0002474784851074219,0.0007557868957519531
796,0.0002636909484863281,0.0007958412170410156
797,0.0002238750457763672,0.0007901191711425781
798,0.00024437904357910156,0.001294851303100586
799,0.00024008750915527344,0.0007300376892089844
800,0.0002579689025878906,0.0007812976837158203
801,0.0002522468566894531,0.0007638931274414062
802,0.0002868175506591797,0.0007715225219726562
803,0.0002257823944091797,0.0007328987121582031
804,0.0002224445343017578,0.0007319450378417969
805,0.0002224445343017578,0.0007343292236328125
806,0.0002219676971435547,0.0007333755493164062
807,0.00022363662719726562,0.0007348060607910156
808,0.00022339820861816406,0.0007359981536865234
809,0.00022292137145996094,0.0007498264312744141
810,0.0002231597900390625,0.0007436275482177734
811,0.00022339820861816406,0.0007379055023193359
812,0.0002243518829345703,0.0007381439208984375
813,0.00022411346435546875,0.0007412433624267578
814,0.0002295970916748047,0.0007390975952148438
815,0.00024390220642089844,0.0007450580596923828
816,0.00024318695068359375,0.0007445812225341797
817,0.0002422332763671875,0.0007452964782714844
818,0.00024127960205078125,0.0007445812225341797
819,0.0002460479736328125,0.0007460117340087891
820,0.00024509429931640625,0.0007467269897460938
821,0.00024390220642089844,0.0007526874542236328
822,0.0002455711364746094,0.0007441043853759766
823,0.00022983551025390625,0.0007417201995849609
824,0.0002493858337402344,0.0008015632629394531
825,0.00025272369384765625,0.0007290840148925781
826,0.00024437904357910156,0.0007302761077880859
827,0.00024628639221191406,0.0007555484771728516
828,0.00022101402282714844,0.0007374286651611328
829,0.00024509429931640625,0.0007548332214355469
830,0.00024628639221191406,0.00075531005859375
831,0.0002484321594238281,0.0007491111755371094
832,0.00023674964904785156,0.0007865428924560547
833,0.0002510547637939453,0.0008070468902587891
834,0.0002434253692626953,0.0007846355438232422
835,0.00026535987854003906,0.0007402896881103516
836,0.0002377033233642578,0.0007641315460205078
837,0.00023818016052246094,0.0007419586181640625
838,0.0002789497375488281,0.0009951591491699219
839,0.0002391338348388672,0.0007770061492919922
840,0.0002334117889404297,0.0007653236389160156
841,0.00023436546325683594,0.0007708072662353516
842,0.00023174285888671875,0.0008294582366943359
843,0.0002448558807373047,0.0007677078247070312
844,0.00024771690368652344,0.0008063316345214844
845,0.0002491474151611328,0.0007562637329101562
846,0.00024890899658203125,0.0008137226104736328
847,0.00022935867309570312,0.0008189678192138672
848,0.0002493858337402344,0.0008366107940673828
849,0.00023937225341796875,0.0008339881896972656
850,0.0002956390380859375,0.0009081363677978516
851,0.0002789497375488281,0.0008089542388916016
852,0.00023984909057617188,0.0008137226104736328
853,0.0002655982971191406,0.0007939338684082031
854,0.00023627281188964844,0.0008203983306884766
855,0.0002532005310058594,0.0007846355438232422
856,0.0002372264862060547,0.0007655620574951172
857,0.0002751350402832031,0.0008084774017333984
858,0.0002758502960205078,0.0007686614990234375
859,0.00023818016052246094,0.0007679462432861328
860,0.00023794174194335938,0.0007679462432861328
861,0.0002357959747314453,0.0009210109710693359
862,0.0002422332763671875,0.0007908344268798828
863,0.0002391338348388672,0.0008094310760498047
864,0.0002391338348388672,0.0007729530334472656
865,0.00025343894958496094,0.0008249282836914062
866,0.0002601146697998047,0.0008065700531005859
867,0.00023174285888671875,0.00079345703125
868,0.0002434253692626953,0.0007760524749755859
869,0.00024199485778808594,0.0007822513580322266
870,0.0002789497375488281,0.0008225440979003906
871,0.0002601146697998047,0.0008144378662109375
872,0.00026416778564453125,0.0007967948913574219
873,0.0002410411834716797,0.0007982254028320312
874,0.00024890899658203125,0.0008864402770996094
875,0.0003197193145751953,0.0007865428924560547
876,0.00024580955505371094,0.0008234977722167969
877,0.0002703666687011719,0.0008025169372558594
878,0.00023317337036132812,0.0008029937744140625
879,0.00025200843811035156,0.0008292198181152344
880,0.0002467632293701172,0.0008547306060791016
881,0.0002465248107910156,0.0008058547973632812
882,0.0002465248107910156,0.0007879734039306641
883,0.0002624988555908203,0.000843048095703125
884,0.00028228759765625,0.0007944107055664062
885,0.00024390220642089844,0.0007936954498291016
886,0.0002579689025878906,0.0008034706115722656
887,0.00024700164794921875,0.0008077621459960938
888,0.00026035308837890625,0.0008604526519775391
889,0.00026106834411621094,0.0008349418640136719
890,0.0002498626708984375,0.0008318424224853516
891,0.00025010108947753906,0.0008318424224853516
892,0.00025010108947753906,0.0008513927459716797
893,0.00025343894958496094,0.0008332729339599609
894,0.00025081634521484375,0.0008602142333984375
895,0.0002586841583251953,0.0008835792541503906
896,0.00025963783264160156,0.0008609294891357422
897,0.00025963783264160156,0.00086212158203125
898,0.00025916099548339844,0.00087738037109375
899,0.00025963783264160156,0.0008630752563476562
900,0.00025916099548339844,0.0008645057678222656
901,0.00025963783264160156,0.0008685588836669922
902,0.0002605915069580078,0.0008678436279296875
903,0.00026035308837890625,0.0008237361907958984
904,0.00025081634521484375,0.0008900165557861328
905,0.00026154518127441406,0.00079345703125
906,0.00024318695068359375,0.0008029937744140625
907,0.00025343894958496094,0.0007996559143066406
908,0.0002543926239013672,0.0008709430694580078
909,0.0003120899200439453,0.00084686279296875
910,0.0002684593200683594,0.0008485317230224609
911,0.0002689361572265625,0.0008246898651123047
912,0.00027179718017578125,0.0008234977722167969
913,0.00029587745666503906,0.0008344650268554688
914,0.0002512931823730469,0.0008072853088378906
915,0.0002541542053222656,0.0008392333984375
916,0.00025773048400878906,0.0008132457733154297
917,0.00028443336486816406,0.0008296966552734375
918,0.00026917457580566406,0.0008246898651123047
919,0.0002689361572265625,0.0008270740509033203
920,0.0002512931823730469,0.0009016990661621094
921,0.00032067298889160156,0.0009834766387939453
922,0.00027489662170410156,0.000823974609375
923,0.00027561187744140625,0.0008387565612792969
924,0.00027561187744140625,0.0008394718170166016
925,0.0002586841583251953,0.0008146762847900391
926,0.0002541542053222656,0.0010395050048828125
927,0.0003039836883544922,0.0010137557983398438
928,0.0003037452697753906,0.001020669937133789
929,0.0002925395965576172,0.0008690357208251953
930,0.00025463104248046875,0.0009226799011230469
931,0.00027179718017578125,0.000988006591796875
932,0.0002586841583251953,0.0008530616760253906
933,0.0002560615539550781,0.00083160400390625
934,0.00026869773864746094,0.0009083747863769531
935,0.0002694129943847656,0.0008459091186523438
936,0.00026798248291015625,0.0008533000946044922
937,0.00025844573974609375,0.0008585453033447266
938,0.0002472400665283203,0.0008249282836914062
939,0.00024700164794921875,0.0008268356323242188
940,0.00025844573974609375,0.0008275508880615234
941,0.0002663135528564453,0.0008945465087890625
942,0.00033092498779296875,0.0010333061218261719
943,0.0002675056457519531,0.0008955001831054688
944,0.0002655982971191406,0.0008299350738525391
945,0.000263214111328125,0.0008709430694580078
946,0.0002741813659667969,0.0008578300476074219
947,0.0002701282501220703,0.0008411407470703125
948,0.00027251243591308594,0.0009868144989013672
949,0.00028324127197265625,0.0009655952453613281
950,0.0002586841583251953,0.0008609294891357422
951,0.00026154518127441406,0.0009300708770751953
952,0.0002605915069580078,0.0008990764617919922
953,0.0002779960632324219,0.0008513927459716797
954,0.00026226043701171875,0.0008819103240966797
955,0.0002608299255371094,0.0009071826934814453
956,0.00025153160095214844,0.0008409023284912109
957,0.00026106834411621094,0.0009014606475830078
958,0.0002684593200683594,0.0009696483612060547
959,0.0002789497375488281,0.0009570121765136719
960,0.00027871131896972656,0.000865936279296875
961,0.0002772808074951172,0.0009007453918457031
962,0.00027441978454589844,0.0008792877197265625
963,0.00028586387634277344,0.0008671283721923828
964,0.0002753734588623047,0.0008661746978759766
965,0.00032138824462890625,0.0009045600891113281
966,0.0002551078796386719,0.0008783340454101562
967,0.00026345252990722656,0.0008482933044433594
968,0.0002808570861816406,0.0008640289306640625
969,0.0002639293670654297,0.0009503364562988281
970,0.00028014183044433594,0.0009312629699707031
971,0.00027823448181152344,0.0009393692016601562
972,0.0002779960632324219,0.0009319782257080078
973,0.000278472900390625,0.0009334087371826172
974,0.00027823448181152344,0.0010187625885009766
975,0.00030684471130371094,0.0010273456573486328
976,0.0003108978271484375,0.0010504722595214844
977,0.00031113624572753906,0.0010356903076171875
978,0.000308990478515625,0.0010313987731933594
979,0.00030875205993652344,0.0010373592376708984
980,0.000308990478515625,0.0010595321655273438
981,0.0003523826599121094,0.0009875297546386719
982,0.0002722740173339844,0.0008854866027832031
983,0.0003159046173095703,0.0010325908660888672
984,0.00026988983154296875,0.0009486675262451172
985,0.00030350685119628906,0.0008978843688964844
986,0.0002970695495605469,0.0009033679962158203
987,0.0003285408020019531,0.0009210109710693359
988,0.00029349327087402344,0.0009028911590576172
989,0.00029015541076660156,0.0009684562683105469
990,0.00028777122497558594,0.0009329319000244141
991,0.0002994537353515625,0.0010232925415039062
992,0.00031304359436035156,0.0009050369262695312
993,0.0003001689910888672,0.0009541511535644531
994,0.0002701282501220703,0.0008947849273681641
995,0.0002834796905517578,0.0008733272552490234
996,0.0002853870391845703,0.0009000301361083984
997,0.00028204917907714844,0.0009570121765136719
998,0.00028228759765625,0.0008978843688964844
999,0.0002627372741699219,0.0009047985076904297
1000,0.0002830028533935547,0.0009024143218994141
