0,1.9073486328125e-06,9.5367431640625e-07,1.1920928955078125e-06
1,1.1920928955078125e-06,7.152557373046875e-07,4.76837158203125e-07
2,1.1920928955078125e-06,4.76837158203125e-07,4.76837158203125e-07
3,9.5367431640625e-07,4.76837158203125e-07,4.76837158203125e-07
4,1.1920928955078125e-06,4.76837158203125e-07,4.76837158203125e-07
5,1.1920928955078125e-06,4.76837158203125e-07,4.76837158203125e-07
6,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
7,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
8,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
9,1.1920928955078125e-06,7.152557373046875e-07,4.76837158203125e-07
10,1.1920928955078125e-06,4.76837158203125e-07,4.76837158203125e-07
11,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
12,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
13,1.1920928955078125e-06,4.76837158203125e-07,7.152557373046875e-07
14,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
15,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
16,1.430511474609375e-06,4.76837158203125e-07,7.152557373046875e-07
17,1.430511474609375e-06,4.76837158203125e-07,4.76837158203125e-07
18,1.6689300537109375e-06,4.76837158203125e-07,4.76837158203125e-07
19,1.9073486328125e-06,4.76837158203125e-07,4.76837158203125e-07
20,1.6689300537109375e-06,4.76837158203125e-07,4.76837158203125e-07
21,1.6689300537109375e-06,4.76837158203125e-07,4.76837158203125e-07
22,1.9073486328125e-06,4.76837158203125e-07,4.76837158203125e-07
23,1.6689300537109375e-06,7.152557373046875e-07,4.76837158203125e-07
24,1.9073486328125e-06,4.76837158203125e-07,4.76837158203125e-07
25,1.9073486328125e-06,4.76837158203125e-07,4.76837158203125e-07
26,1.9073486328125e-06,4.76837158203125e-07,4.76837158203125e-07
27,2.1457672119140625e-06,4.76837158203125e-07,7.152557373046875e-07
28,1.9073486328125e-06,4.76837158203125e-07,4.76837158203125e-07
29,2.1457672119140625e-06,4.76837158203125e-07,7.152557373046875e-07
30,2.1457672119140625e-06,4.76837158203125e-07,4.76837158203125e-07
31,2.384185791015625e-06,4.76837158203125e-07,4.76837158203125e-07
32,2.1457672119140625e-06,4.76837158203125e-07,4.76837158203125e-07
33,2.384185791015625e-06,4.76837158203125e-07,7.152557373046875e-07
